Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V1	0.01936	0.03389	0	0.00591	0.13915	0	0.02067	0	0.01489	0.76613
V2	0.6373	0.01803	0.03067	0	0.03347	0.23874	0.04155	0.00023	0	0
V3	0.11723	0.09835	0.07236	0.01166	0.39807	0.01308	0.09627	0.10536	0.02257	0.06505
V4	0.00533	0.08243	0.02094	0	0.06678	0.08249	0.0127	0.00301	0.49593	0.2304
V5	0.01601	0.12359	5e-05	0.07113	0	0.06108	0.02289	0	0.01302	0.69223
V6	0.01523	0.13118	0.15073	0.02184	0.54272	0.02822	0.00474	0.0385	0.01284	0.054
V7	0	0.56399	0	0.01567	0.25082	0.00999	0.07058	0.04806	0.02608	0.01481
V8	0.00545	0.60658	0.02785	0.02297	0.01111	0.02319	0.03233	0.21746	0.05265	0.00041
V9	0.02452	0	0.06875	0.12359	0.0425	0.02247	0.2434	0.40674	0.04212	0.0259
V10	0	0.14331	0	0	0.6122	0.06399	0.01896	0.09849	0.01126	0.05178
V11	0.00862	0.59501	0	0.01422	0.01224	0.04758	0.03263	0.19695	0.08143	0.01133
V12	0.05993	0.02924	0.14582	0.45246	0.02838	0	0.08671	0.00352	0.00817	0.18577
V13	0.10081	0.00754	0.11262	0.00839	0.07116	0.12257	0.42709	0.00607	0.09719	0.04657
V14	0.08646	0.47085	0.11737	0.07323	0.03922	0.04754	0.13284	0.00368	0.0251	0.00371
V15	0.30931	0.01347	0.1172	0.49744	0.01446	0.01219	0.01888	0.00591	0.01114	0
V16	0.06743	0.06105	0.18592	0.50742	0.02853	0.03796	0	0	0.09559	0.01609
V17	0.01748	0.13758	0	0.00248	0.00964	0.0701	0.05105	0	0.0206	0.69108
V18	0.09875	0.07504	0.03365	0.26257	0	0.00307	0.006	0	0.01067	0.51025
V19	0.00675	0	0	0.05413	0	0.07364	0.02114	5e-04	0.00904	0.83481
V20	0	0.23252	0.00564	0.01774	0.03237	0.00608	0.52742	0.0367	0.00701	0.13453
V21	0.10407	0.45853	0.0106	0.00826	0.01437	0.31964	0.03893	0.01507	0.03052	0
V22	0	0	0	0	0	0.01296	0.03197	0.20588	0.05507	0.69412
V23	0.30018	0.03315	0.45187	0.05304	0.00485	0.00822	0.00587	0	0.00694	0.13589
V24	0.02426	0.64529	0.02935	0.02258	0.02742	0.00263	0.08924	0.05137	0.10787	0
V25	0.02934	0.12153	0.00386	0.01766	0.06606	0.11449	0.03599	0	0.14004	0.47104
V26	0.01981	0	0.04421	0.00972	0.02557	0.02874	0.07523	0.73633	0.04932	0.01107
V27	0	0.0853	0	0	0.32648	0	0.02777	0	0.0095	0.55094
V28	0.27075	0	0	0.00215	0	0.01746	0.03824	0.01778	0.00212	0.65149
V29	0.00447	0.71155	0	0.02307	0.01006	0.0936	0.02895	0.00613	0.03208	0.09009
V30	0.00975	0.00242	0.09912	0.00852	0.05326	0.28731	0.29159	0	0.20945	0.03857
V31	0.02301	0.38284	0.17319	0.03119	0.06578	0.00861	0.02697	0.23711	0.03768	0.0136
V32	0.477	0.06069	0.02977	0	0.24774	0.03734	0.03388	0	0.07344	0.04014
V33	0.0885	0.01666	0.2027	0.46057	0.02287	0	0.18849	0	0.00454	0.01567
V34	0	0.06755	0	0	0.18179	0.00025	0.02088	0.0027	0.04415	0.68268
V35	0.00235	0.87307	0	0.02526	0.00998	0.00797	0.03379	0.00682	0.04076	0
V36	0.04993	0.01248	0.02097	0.00706	0.07066	0.00501	0.75605	0.02997	0	0.04787
V37	0	0.57338	0	0.01843	0.03949	0	0.29634	0.02046	0.02994	0.02196
V38	0.14566	0	0.05873	0.15625	0.04881	0	0.54925	0.00527	0.00062	0.03541
V39	0.09453	0.00293	0.06213	0.15123	0.08103	0	0.53758	0.01773	0.00194	0.0509
V40	0.1545	0.04111	0.58515	0.06836	0.0988	0.00247	0.00207	0	0.009	0.03854
V41	0.60908	0.06549	0.05807	0.00341	0.03217	0.005	0.01214	0.00447	0.19056	0.01961
V42	0	0.64782	0	0.01115	0.2439	0.00052	0.01287	0	0.02927	0.05448
V43	0.14584	0.04832	0.1026	0.07137	0.20941	0.03722	0.21878	0.01508	0.11619	0.03518
V44	0.06293	0.00276	0.50623	0.05841	0.01513	0.01155	0.02449	0.27488	0.0284	0.01521
V45	0.00363	0	0.0394	0.0018	0.06996	0.00897	0.27618	0	0.50536	0.0947
V46	0.19507	0.10136	0.03926	0.20217	0.00826	0	0.00594	0.00713	0.00942	0.43139
V47	0	0	0.02133	0.00861	0.05302	0.00536	0.83641	0.00889	0	0.0664
V48	0.00976	0.00408	0	0	0	0	0.02631	0	0.08442	0.87543
V49	0.22213	0	0.00417	0.00842	0.0222	0.02256	0.05317	0.63237	0.035	0
V50	0.31746	0.18354	0.0226	0	0.03018	0.41742	0.02092	0	0.00789	0
V51	0.19614	0.02257	0.49862	0.05417	0.07775	0.0045	0.01233	0.04052	0.04951	0.04389
V52	0.04558	0.00023	0.17411	0.31484	0.034	0	0.38706	0.008	0.00705	0.02912
V53	0.44818	0.01411	0.09332	0.08802	0.01077	0.00274	0.01909	0.1015	0.00753	0.21474
V54	2e-04	0.04859	0	0	0.20237	0.70924	0.0308	0	0.00164	0.00716
V55	0.07329	0.02569	0.11962	0.65259	0.06676	0.00414	0.01663	0	0.01037	0.03092
V56	0.18007	0.0322	0.45781	0.06656	0.08067	0.13329	0.00625	0	0.00494	0.03822
V57	0.07437	0.00863	0.49553	0.23024	0.01843	0.01011	0.00712	0.01693	0.0846	0.05405
V58	0.03159	0.20275	0.07053	0.13163	0.02674	0.48764	0.0354	0	0.01372	0
V59	0.02395	0.05244	0.02069	0.0092	0.05568	0.00478	0.77747	0.00737	0	0.04841
V60	0.72551	0.02494	0.04235	0.00312	0.07714	0.00417	0.00556	0.00063	0.10645	0.01014
V61	0.00844	0	0.0408	0.01313	0.03668	0.8515	0.04294	0	0.0022	0.00432
V62	0.02616	0	0	0.01503	0.01528	0	0.40497	0.00746	0.02907	0.50203
V63	0.00074	0.26487	0.01295	0	0.16539	0.48116	0.03141	0	0.01587	0.02761
V64	0.12025	0.0037	0.27501	0.25324	0.00932	0.0138	0.01546	0.21574	0.01776	0.07571
V65	0.10946	0.02076	0.08727	0.32957	0.02394	0.0058	0.07285	0.20543	0.1031	0.04182
V66	0	0.14504	0	0	0.54105	0.02462	0.02591	0.00362	0.02751	0.23225
V67	0.05102	0.18159	0.41625	0.09144	0.02683	0.04101	0.08434	0.00175	0.05412	0.05166
V68	0.02158	0.00696	0.02565	0	0.08241	0.02014	0.02732	0.28642	0.51218	0.01734
V69	0.08493	0.02397	0.72981	0.10059	0.0193	0.00221	0.00111	0	0.00998	0.0281
V70	0.70654	0.0185	0.11063	0.01092	0.02168	0.02807	0.03426	0.00602	0.06338	0
V71	0.03756	0	0	0.00865	0.02284	0.02867	0.06843	0.75079	0.04913	0.03393
V72	0.25888	0.04094	0.04566	0.2238	0.14863	0	0.00127	0.0011	0.01287	0.26684
V73	0.01492	0.18719	0	0.00191	0.68635	0.01817	0.00744	0	0.01228	0.07174
V74	0.03628	0	0.01114	0.16631	0	0.03139	0.01355	0.00129	0.00923	0.73081
V75	0.06167	0.0832	0.20326	0.42461	0.04334	0.00684	0	0	0.16812	0.00898
V76	0.00371	0.00666	0.00773	0	0.03041	0.90297	0.04557	0	0.00293	0
V77	0.03245	0	0.06152	0.28263	0.03104	0.26781	0.29758	0	0	0.02697
V78	0.00028	0.4777	0.02761	0.01974	0.04252	0.00554	0.30781	0	0.018	0.10081
V79	0.03453	0.02087	0.07824	0.26646	0.03779	0.27617	0.01623	0	0.22582	0.04389
V80	0.39861	0	0.00493	0.00859	0	0.00063	0.03852	0	0.04623	0.50248
V81	0.0167	0.04438	0.03035	0.13623	0.1703	0.57332	0.02037	0	0.00226	0.00608
V82	0.08387	0.52021	0.04542	0.24188	0.014	0.01453	0.00985	0.04432	0.02592	0
V83	0.08336	0.06101	0.10686	0.45652	0.03683	0.00451	0.00994	0.21966	0.0213	0
V84	0.02754	0.01799	0.02422	0.01984	0.13475	0.53638	0.22381	0	0	0.01548
V85	0.23403	0.00108	0.3691	0.05073	0	0.00066	0.00789	0	0.00812	0.32839
V86	0.34151	0.01448	0.28171	0.32617	0.01214	0.00498	0	0	0.00534	0.01368
V87	0.00504	0.02816	0.05076	0.00095	0.12096	0.01472	0.00328	0	0.74599	0.03013
V88	0.0533	0.34632	0.09654	0.47201	0.00968	0	0.00157	0	0.02057	0
V89	0.00294	0	0.02345	0.03838	0.05717	0	0.74381	0.08791	0	0.04634
V90	0.04242	0.05481	0.30383	0.04598	0	0.01949	0.01179	0	0.0117	0.50998
V91	0.09307	0.01594	0.71408	0.0914	0.02601	0.00269	0.00207	0	0.01556	0.03917
V92	0	0	0.02365	0.00787	0.06117	0.00604	0.79875	0.00771	0.04173	0.05308
V93	0.00836	0.03927	0.0936	0.00204	0.08171	0.00889	0.25144	0.00875	0.46983	0.03613
V94	0.80625	0.01359	0.06316	0.00674	0.01555	0.02694	0.02542	0.02774	0.00436	0.01026
V95	0.00286	0.00094	0.01058	0.00514	0.06261	0.00832	0.57642	0.27976	0.01875	0.03462
V96	0.08289	0.1256	0.32765	0.38242	0.01341	0.01349	0	0.0051	0.03125	0.01819
V97	0	0	0.0152	0.00709	0.03975	0	0.74587	0.00733	0.0021	0.18265
V98	0.00591	0.30382	0.00554	0.05289	0.17636	0.02044	0.05031	0.06914	0.1532	0.16238
V99	0.58721	0.00784	0.05268	0.00076	0.0441	0.0051	0.07334	0.00542	0.20671	0.01685
V100	0.23005	0.01709	0.06819	0.18392	0.04969	0.30209	0.02513	0	0.10132	0.02252
V101	0	0	0	0	0	0.07132	0.16603	0.0255	0.00249	0.73467
V102	0.04695	0.23586	0.00232	0	0.10388	0.31191	0.16214	0.08932	0.01692	0.0307
V103	0.08913	0.00767	0.054	0	0.08251	0.01436	0.00438	0	0.70854	0.03942
V104	0.09385	0.01298	0.72612	0.08694	0.0148	0.00277	0.00125	0	0.03313	0.02817
V105	0.37321	0.00148	0.10409	0.01358	0.02317	0.14683	0.03208	0.28758	0.01797	0
V106	0.029	0.67261	0.17455	0.04188	0.00832	0.02159	0.01411	0	0.03213	0.0058
V107	0.26716	0.23774	0.0219	0.00949	0.26802	0.01881	0.01375	0.02179	0.12116	0.02019
V108	0.02099	0	0.01642	0.13001	0	0.39145	0.02314	0.01232	0.00988	0.39578
V109	0.00387	0.02838	0.01133	0	0.03776	0.85853	0.05054	0	0.0096	0
V110	0	0.18372	0	0	0.67744	0.00413	0.00564	0.04536	0.01369	0.07002
V111	0	0.01046	0.01651	0.01408	0.144	0	0.73975	0.00562	0	0.06958
V112	0.00096	0	0.00937	0.00478	0.03217	0	0.60689	0.00443	0.04362	0.29778
V113	0.01838	0	0.02836	0	0.05564	0.06695	0.0262	0.01191	0.57042	0.22214
V114	0.01997	0.00683	0.05922	0	0.08714	0.01508	0.00481	0	0.76434	0.0426
V115	0	0.86725	0	0.02769	0.01333	0	0.0381	0	0.05364	0
V116	0.46931	0.08777	0.02986	0.00562	0.02023	0.01755	0.04045	0.31318	0.01603	0
V117	0.01169	0	0.02346	0.00854	0.05429	0	0.83997	0.00906	0	0.05299
V118	0.02806	0	0.00881	0	0.0282	0.88256	0.05149	0	0.00088	0
V119	0.05849	0.02909	0.10756	0.49619	0.03109	0.18233	0.02055	0	0.07384	0.00087
V120	0.64525	0.01288	0.20992	0.02278	0.01383	0.08005	0.00844	0	0	0.00685
V121	0.06184	0.09803	0.22868	0.03311	0.04359	0.11554	0.31542	0.00873	0.00784	0.08722
V122	0.01414	0.01834	0.14164	0.00395	0.07743	0.06673	0.14085	0	0.49227	0.04465
V123	0.01095	0.08529	0	0.00097	0.39604	0.01521	0.03152	0.37305	0.0549	0.03206
V124	0.69905	0.05265	0.02906	0.00536	0.01255	0.00682	0.02329	0.16477	0.00646	0
V125	0.0181	0.1764	0.08503	0.03375	0.0336	0.14352	0.05942	0.41305	0.03713	0
V126	0	0.22332	0	0	0.63988	0.00428	0.00517	0.03164	0.04066	0.05505
V127	0.05607	0.01165	0.50386	0.05591	0.0311	0.00217	0.20817	0	0.0858	0.04527
V128	0.03616	0.21823	0.34225	0.04105	0.26485	0.04799	0.00461	0	0.01342	0.03144
V129	0.04171	0.08366	0.09226	0.2058	0.12433	0.0139	0	0	0.39166	0.04668
V130	0.05564	0.00974	0.42559	0.04941	0.01574	0.01424	0.03107	0.36071	0.02677	0.01108
V131	0.06745	0.38479	0.3541	0.1107	0.01357	0.00759	0.01215	0	0.04424	0.0054
V132	0.11459	0.00395	0.02648	0.00507	0.10905	0	0.61822	0.07967	0	0.04297
V133	0.02743	0.0267	0.03072	0.18065	0.0293	0.13801	0.10457	0.43573	0.0269	0
V134	0.03453	0.07454	0.1665	0.05887	0.21759	0	0.16284	0	0.01805	0.26708
V135	0.01861	0.19622	0.17545	0.0163	0.06728	0.00877	0.02052	0	0.47632	0.02051
V136	0.01497	0.60188	0.01107	0.15472	0.00179	0	0.01034	0	0.02947	0.17575
V137	0.00164	0.00641	0.0286	0.00597	0.07313	0.33651	0.473	0	0.04541	0.02933
V138	0.01357	0.01816	0.01188	0.00566	0.04026	0	0.53124	0.00301	0.03055	0.34567
V139	0.59497	0.02969	0.04887	0.00482	0.08784	0.07443	0.007	0	0.14949	0.0029
V140	0.09863	0.01861	0.31328	0.43976	0.04084	0.04651	7e-04	0	0.00862	0.03304
V141	0.08967	0.01488	0.12541	0.67703	0.01794	0.01656	0	0	0.01	0.04851
V142	0.02271	0	0.06124	0.21145	0.04046	0	0.59431	0.00522	0	0.06461
V143	0.00103	0.82292	0	0.07208	0.01845	0.00724	0.01544	0	0.06283	0
V144	0.00079	0	0.01883	0.0063	0.04309	0.35066	0.53558	0.01734	0	0.02741
V145	0.09497	0.0986	0.09579	0.47813	0.02097	0.02686	0.00585	0.15481	0.02402	0
V146	0.05112	0	0.39773	0.04532	0.00292	0.01845	0.05415	0.09067	0.01816	0.32147
V147	0.00554	0.0245	0.01923	0.00046	0.1774	0.00981	0.00831	0.01058	0.46332	0.28085
V148	0.01779	0.01697	0.04506	0	0.08489	0.06283	0.03916	0	0.70686	0.02645
V149	0.06453	0.01767	0.10736	0.54317	0.02468	0.00043	0	0.0877	0.1389	0.01557
V150	0.06751	0.01349	0	0	0.05831	0.00588	0.02371	0	0.03657	0.79453
V151	0.01568	0	0	0.00382	0	0.06573	0.02275	0	0.01206	0.87996
V152	0.00699	0	0	0	0.02048	0.02385	0.06931	0.67056	0.04261	0.1662
V153	0	0.17252	0	0	0.67468	0.00498	0.00703	0.06752	0.01468	0.05859
V154	0.13557	0.02229	0.50169	0.2915	0.01237	0.01377	0	0	0.00799	0.01481
V155	0.06152	0	0.01046	0	0.03553	0.12609	0.0458	0.46878	0.23763	0.0142
V156	0.13417	0.02622	0.16753	0.02014	0.02983	0.46149	0.04596	0.0251	0.07738	0.01218
V157	0.00236	0.46346	0.00791	0.04741	0.19267	0.21511	0.01559	0	0.03749	0.018
V158	0.28809	0.55113	0.01223	0.02449	0.05528	0.00111	0.02486	0.02064	0.02218	0
V159	0.04996	0.09562	0.1918	0.05332	0.28911	0.02555	0.01654	0.06177	0.01267	0.20367
V160	0.01383	0.88181	0	0.02655	0.01083	0	0.01871	0	0.04826	0
V161	0.08079	0.01636	0.13377	0.70953	0.02184	0	0	0	0.0243	0.0134
V162	0.00138	0	0	0.00395	0	0	0.0233	0	0.01996	0.95141
V163	0.16249	0.02043	0.64905	0.07562	0.01117	0.01763	0.00478	0.00775	0.00812	0.04297
V164	0.0823	0.01177	0.71784	0.09088	0.01299	0.01718	0.01472	0	0.01396	0.03836
V165	0.03644	0	0.2316	0.03273	0	0.00044	0.01436	0.00407	0.01805	0.66231
V166	0.10884	0.10762	0.09533	0.50546	0.01415	0.00623	0.01128	0.05318	0.05157	0.04634
V167	0.8286	0.01739	0.05221	0.01095	0.02585	0.00346	0.00675	0.00236	0.05244	0
V168	0.07057	0.01115	0.01053	0	0.03674	0.30294	0.05041	0.31475	0.1787	0.0242
V169	0.02347	0	0.0113	0.13863	0	0.16861	0.01828	0.00589	0.00624	0.62758
V170	0.01904	0	0.05188	0	0.08848	0.01533	0.00328	0	0.7934	0.02859
V171	0.0315	0.00317	0.22275	0.07254	0.05446	0.40425	0.05947	0.03336	0.09704	0.02146
V172	0	0.01173	0.02884	0.00459	0.0627	0.15478	0.65895	0.01193	0.02468	0.0418
V173	0.01369	0	0.00073	0.00383	0.00979	0.01367	0.50392	0.00361	0.0218	0.42896
V174	0.05699	0.0992	0.21756	0.35065	0.11197	0.02122	0.00484	0.0047	0.01093	0.12195
V175	0.77735	0.01786	0.13349	0.01675	0.02215	0.00259	0.02288	0.00646	0.00047	0
V176	0.20345	0	0.0165	0	0.03478	0.68192	0.03009	0	0.0316	0.00165
V177	0.67227	0.01184	0.04173	0.08596	0.00861	0.00085	0.00703	0.01203	0.00638	0.15331
V178	0.21768	0.00921	0.01932	0.01375	0.06701	0.57864	0.03273	0	0	0.06167
V179	0.1636	0.1485	0.0022	0.0048	0.60487	0.0021	0	0	0.00984	0.06408
V180	0.49357	0.12215	0.07634	0.2699	0.01793	0.00523	0.0049	0	0.00999	0
V181	0.06036	0.16778	0.5408	0.0664	0.03593	0.00801	0.07638	0	0.01134	0.033
V182	0.00451	0.06957	0	0.02381	0.3395	0.04117	0.03267	0.37453	0.07429	0.03996
V183	0.06883	0.17085	0.09543	0.51536	0.01794	0.00367	0.11294	0	0.0116	0.00338
V184	0.20341	0.00349	0.01133	0.00187	0.00918	0.54	0.03078	0.01818	0	0.18177
V185	0.61825	0.01226	0.06471	0.15452	0.02282	0.00277	0.00633	0.06532	0.04931	0.0037
V186	0.77979	0.02423	0.05962	0.0868	0.02061	0.0016	0.0152	0.00748	0.00468	0
V187	0.71222	0.01282	0.12545	0.01987	0.01689	0.00274	0.01193	0.00571	0.04923	0.04314
V188	0.08274	0.2325	0.00076	0.06012	0.5208	0.00176	0.0143	0	0.01911	0.06791
V189	0.79752	0.01586	0.05708	0.06396	0.01446	0.01377	0.00667	0.00751	0.0048	0.01837
V190	0.00333	0.02269	0.03691	0	0.14787	0.11178	0.0061	0	0.64325	0.02808
V191	0.05004	0.08676	0.09473	0.31795	0.34686	0	0.03731	0.01095	0.00966	0.04573
V192	0.00257	0.03544	0	0	0.14702	0.00659	0.01721	0.00417	0.01462	0.77238
V193	0.13504	0.03951	0.18861	0.27991	0.12834	0.00029	0.12597	0.05132	0.0191	0.0319
V194	0.00325	0	0.01525	0	0.03449	0.74417	0.1994	0.00188	0	0.00156
V195	0.03636	0.04764	0.02258	0.00258	0.11847	0.13178	0.5483	0.03791	0.00344	0.05094
V196	0.72896	0.02366	0.06882	0.15562	0.01366	0.00076	0.00285	0.00264	0.00166	0.00136
V197	0.04192	0.01023	0.04612	0.18559	0.05427	0.01505	0.04348	0.36504	0.23175	0.00655
V198	0	0.12484	0.00856	0	0.50469	0.23475	0.02991	0	0.05154	0.04569
V199	0.02939	0.06176	0.02914	0.01703	0.21025	0.00615	0.13687	0	0.01243	0.49699
V200	0	0.08436	0	0	0.41397	0.11331	0.24736	0.07326	0.00472	0.06302
V201	0.24498	0.03763	0.04115	0	0.05994	0.00824	0.10371	0.00062	0.43244	0.07129
V202	0.05828	0.29649	0.39892	0.08021	0.01877	0.00091	0.08032	0	0.05209	0.01402
V203	0.05159	0.07473	0.34373	0.16966	0.04018	0.01009	0.09586	0	0.16802	0.04614
V204	0.05437	0.2095	0.25636	0.28273	0.02233	0.08487	0.0072	0.04646	0.03412	0.00208
V205	0.06491	0.05384	0.03025	0.0057	0.0615	0.0178	0.59577	0.05644	0.07528	0.0385
V206	0.3303	0.01622	0.48506	0.05663	0.02872	0.00188	0.0093	0	0.00604	0.06586
V207	0.02437	0.14101	0.00975	0.06098	0.03026	0.00141	0.01772	0	0.17225	0.54225
V208	0.00963	0	0.03222	0.03988	0.04028	0.77427	0.03516	0	0.06192	0.00664
V209	0.03705	0.16566	0.06352	0.00585	0.63609	0.00957	0	0	0.012	0.07027
V210	0.06206	0.13421	0.04449	0.00243	0.53068	0.01356	0.0158	0.09178	0.03246	0.07253
V211	0.06532	0.07241	0.575	0.06563	0.02789	0.01099	0.06734	0.02127	0.05841	0.03575
V212	0.11442	0.07882	0.02271	0	0.05072	0.01729	0.03784	0.31543	0.35585	0.00693
V213	0.13317	0.02873	0.01292	0.00042	0.15674	0.6019	0.03951	0	0	0.0266
V214	0	0.05539	0.00019	0.00103	0.27002	0.03292	0.48218	0	0	0.15827
V215	0	0	0.02233	0.00895	0.05478	0.00558	0.84587	0.0091	0	0.05338
V216	0	0.71668	0	0.01879	0.1919	0.00068	0.02184	0	0.03443	0.01569
V217	0.03473	0.23142	0.03375	0.07775	0.16335	0.2464	0.01873	0.02908	0.03025	0.13453
V218	0.03667	0	0.00894	0	0.03572	0.61706	0.23468	0	0	0.06693
V219	0.01905	0	0.00461	0.066	0.02885	0.0253	0.13387	0.67859	0.04347	0.00026
V220	0.04251	0.01318	0.09016	0.33701	0.05176	0.00657	0	0.04818	0.39683	0.0138
V221	0.1848	0.09785	0.28094	0.03611	0.03011	0.00526	0.03654	0.0586	0.14878	0.12101
V222	0.08404	0.00867	0.62968	0.06903	0.01462	0.16112	0.0073	0	0.0061	0.01942
V223	0.0751	0.01001	0.65059	0.07304	0.02304	0.07236	0.06409	0	0.00555	0.02622
V224	0.06937	0.01602	0.56243	0.11046	0.02445	0.01352	0.00578	0.05041	0.12522	0.02235
V225	0.06996	0.00632	0.32411	0.33141	0.01303	0.02158	0.01108	0.1867	0.01735	0.01846
V226	0.00454	0.7574	0	0.02016	0.0225	0.00412	0.03285	0.11863	0.0398	0
V227	0.06336	0.05422	0.5623	0.07155	0.19302	0.0022	0	0	0.01624	0.03711
V228	0.02923	0.6282	0.05079	0.03151	0.0218	0.00446	0.02997	0.11566	0.08485	0.00354
V229	0.66327	0.014	0.03196	0	0.01501	0.22886	0.03091	0.01599	0	0
V230	0.03906	0	0.04406	0.30888	0	0.00354	0.11305	0	0.01838	0.47304
V231	0.02986	0.25502	0.03137	0.01374	0.05729	0.11198	0.01232	0	0.46489	0.02353
V232	0.05448	0.38262	0.37548	0.05415	0.01756	0.01014	0.0132	0.05266	0.02322	0.0165
V233	0	0.12834	0.00451	0.02274	0.55462	0.01312	0	0	0.20941	0.06725
V234	0.01547	0.04715	0.00484	0.00027	0.22937	0.01298	0.27167	0.35506	0.0191	0.04409
V235	0.06225	0.0176	0.37646	0.04327	0.01505	0.01387	0.0454	0.3671	0.02588	0.03312
V236	0.04879	0.01515	0.23219	0.2456	0.02838	0.38634	0.0188	0	0.02257	0.00218
V237	0.07443	0.0724	0.34841	0.16241	0.24647	0.03339	0.00117	0.01385	0.01615	0.03131
V238	0.04253	0.0512	0.30705	0.03656	0.03846	0.01509	0.04248	0.41732	0.02959	0.01971
V239	0.07466	0.16108	0.07752	0.44626	0.03606	0.01917	0.03059	0	0.01798	0.13668
V240	0.07498	0	0.02696	0	0.0467	0.26558	0.51713	0.00218	0	0.06646
V241	0.26577	0.0163	0.10959	0.52358	0.02645	0.02592	0	0.01758	0.00666	0.00815
V242	0.02445	0	0.06872	0.03461	0.08362	0.02403	0.00218	0	0.73556	0.02683
V243	0.03041	0	0.05435	0.1109	0.0532	0.08279	0.05253	0	0.4683	0.14752
V244	0.06135	0	0.33343	0.04615	0.0356	0.00048	0.43834	0.03375	0.01165	0.03924
V245	0.18626	0.14002	0.15769	0.01165	0.01913	0.44113	0.03007	0.00968	0.00436	0
V246	0	0.21816	0.01257	0.01238	0.05609	0	0.62667	0.0023	0.0328	0.03902
V247	0.08339	0.03024	0.72835	0.08751	0.01207	0.00231	0.00159	0	0.01606	0.03847
V248	0.52678	0.06588	0.04517	0.0061	0.04097	0.01925	0.15288	0.1315	0.0092	0.00227
